,SKM_old_train_01,SKM_old_train_02,SKM_old_train_03,SKM_old_train_04,SKM_old_train_05,SKM_old_train_06,SKM_old_train_07,SKM_old_train_08,SKM_old_train_09,SKM_old_train_10,SKM_old_train_11,SKM_old_train_12,SKM_old_untr_01,SKM_old_untr_02,SKM_old_untr_03,SKM_old_untr_04,SKM_old_untr_05,SKM_old_untr_06,SKM_old_untr_07,SKM_old_untr_08,SKM_old_untr_09,SKM_old_untr_10,SKM_old_untr_11,SKM_old_untr_12
r1921,529.9404570754734,60.9437020635385,13.489880483478304,7.6440016140241624,11.660903788866001,421.20485588847026,28.295315344412163,39.378119875558426,77.8278813150108,5.807107827887066,10.449047527195557,5.951219404716767,306.4867033032519,147.499518910025,28.04054044313945,23.44763321784091,8.082513875805475,237.69707934504655,5.0338503735184705,6.102517388240747,9.67106600299084,7.8932195929972595,9.862666025756123,9.953973003086482
r1922,411.41163955890954,255.86200756958945,4.5028514709249325,15.211058290152787,15.507404353425954,67.88357225012292,20.459773617779064,18.331022907513226,383.98747580650604,18.182287823923502,3.6060471154730593,188.9700702551268,23.16781012468359,52.308301325592495,11.852648554283943,8.9983239267086,10.083709442955085,84.2136186924412,5.251788904259158,20.30454876198364,302.6449599261309,3.7167825935207066,77.77550363950337,367.1658955429225
r1923,38.90755809517127,13.304154132086058,95.99016439644767,11.004319461860725,15.08022579036982,7.807008900524075,47.235798834023164,153.40816330790852,119.77043051675642,122.94521182086207,81.80960863137128,7.407069204511122,41.758221410485575,14.29417307642977,11.334403902803826,34.38919993910286,12.813234870441722,6.655514778738185,8.423954268724692,13.237579856996895,31.39069624493465,77.1306855744141,17.506206928790235,4.346033067168783
r1924,14.305281939602636,31.61599581892003,31.465778915973004,284.5034902535791,254.242659833051,157.28238188385063,7.818216576052182,16.611300603898123,12.195731720741085,276.12451736978096,88.68261864898335,15.376977297755051,19.234102434024706,26.751658802443032,37.32823891627029,309.42172873748996,92.46282987167716,56.01478253312979,25.91166629503315,3.239433841428825,165.23922356180591,57.61248689918578,59.0383738108921,33.066544017249534
r1925,4.805861256056418,3.599088226985276,8.303678947860494,10.956634445717759,60.460878384923745,7.658795559585639,25.23890483471278,3.4023380810556514,12.052749783795676,3.6406490086807866,4.495296073921329,5.051041420292723,26.876120646241596,26.02833045842546,54.96526432453191,38.37943118796401,3.8633311450148025,5.229610563053131,17.19346302832085,5.731629264929039,18.401473277704365,8.702451017559971,6.413193001714551,3.98972754891153
r1926,10.853602238581875,12.281757693460674,8.717143630116619,86.70121559338344,29.540624744377055,32.03205833956557,14.870306420130692,16.729125662069748,41.23726455859816,65.91542662483872,14.169883536150497,7.525082797281429,29.71246212448723,4.705045402319655,7.779173582994717,2.7485977293384063,13.064274767132288,50.142812102622905,7.991357288080328,25.300664599270814,21.933969527036293,15.602625776358183,27.787622243960964,20.260381468010674
r1928,90.68688942153835,221.09446756842237,8.67253937153219,17.50644067165895,48.06636839173392,134.675215327216,107.924958598328,7.131694400446309,190.81802305932698,50.01763980602388,16.710195278232025,6.882531295937924,28.569166376437174,32.579516609182534,3.3717146654591623,151.5794380229312,111.58800923164728,27.420090196213685,317.28004843854046,45.045519747463665,19.465902598784847,88.65247852414494,6.250772043211813,26.43165328715538
r1929,24.962651283282547,99.39966140643718,16.182937793430465,4.332356909890406,7.3092751280925645,9.168165472411351,95.99972905004907,63.851861020337054,32.31828219312058,12.172805924153156,69.91894004515297,210.59864771586498,10.6445889292995,199.1363709851064,60.76251614669772,59.532259844780775,97.83562860021537,11.565430878351437,18.836138287291583,63.158416142990895,9.726456647206048,52.97895179873133,37.752005683415796,153.9194651894577
r1930,5.479787288940456,10.739408056255805,19.54577492569455,4.145982822869662,11.926780448853377,1.335559750997716,6.011492196622474,160.1500429527316,5.036546230424225,8.794576536869755,19.16845570791518,11.674384428624148,3.841995409700442,5.950818797938129,5.857548809014158,31.314555596864224,9.264386857631289,39.30991827171116,7.07143313901447,22.99257453267032,5.95072837781183,6.179891526085316,4.229177351611973,7.408882684684067
r1931,14.563417214726984,5.357776518997162,61.46048029223762,10.976634057629427,24.629748542139705,5.450229677113115,25.701502839170832,4.368775053595178,5.067263625167004,6.663356597682263,11.43497922094246,65.77015786461644,16.985859883627043,12.098833767087843,24.396515154094963,56.19792584658769,52.93785140601951,10.256605826464432,18.73215614992302,51.31776556660079,4.285293210531614,11.270556013116293,5.037443013802937,7.551832760830311
r1932,3.2922900142827274,8.157755290086676,9.417311555174564,52.19910306618661,4.2461312438546805,3.293653574826991,35.49984197805858,8.237982780956202,4.835438129572383,23.465892010625893,4.345482419947158,22.962015097554456,12.324882464364315,15.79110214225436,30.23856332574387,21.992439939706806,3.139362587910243,10.298619273360913,11.574819689084736,28.111882938140113,9.120442198835814,43.27626027017102,11.840808074269582,4.2494640473079235
r1933,133.04615479783763,4.922499157641259,34.1711901945362,3.9912592250732892,63.1139743011749,14.59588249676703,11.781060846548806,119.94161725405444,32.05086692523689,28.322395630419965,1.6678038062910507,3.9736584950650884,5.049973087433298,12.030037006363225,19.95237299071641,11.698036621243624,3.65875885200044,251.15519893946538,11.229093333240096,4.196582108345275,70.97278175038072,4.237565432433879,9.246134644210922,163.9464659665423
r1934,11.455666856399024,7.380402052730903,10.525775922420117,86.69621726572595,8.762571401946365,8.188161524118618,21.73995885983304,13.96975650179014,5.480750410658679,20.91458417505447,8.781293393739295,5.4614544486728756,15.045660189836443,3.770706942043985,18.221627306536053,101.25147375161036,12.061867750758537,351.6549223713585,37.974797504943695,8.559275182459915,77.22237441863149,121.34048406286746,10.656364034145316,40.76813804868625
r1935,15.025069800745822,5.247602816675141,5.15959186295514,4.262921850497963,4.15978930265478,36.49061483270224,8.924762991216722,218.36780761508186,12.705247305839842,6.036787144378791,8.778898512861069,14.171063956918395,19.43023422722237,17.961710074549366,15.246286884096511,60.518646793171115,10.541371817835063,37.465951022440656,17.99637885186216,6.314878570456311,3.020544064113613,8.398173971448674,142.61536836833346,3.668407326187493
r1936,56.02625297860434,284.6138667470859,73.89524416357872,17.430507060396184,17.261478704374984,16.914108008858804,21.29172909620879,7.180576307256167,24.646058670023987,5.954525068028715,11.990706125684154,6.618426332815267,3.317004756061438,14.892977117634997,14.606010770205977,9.74511358480569,11.99026539702277,43.107624462071385,19.30906985773592,48.45586828548459,14.559746348328469,10.935415025451949,13.716260041527581,16.55963948262839
r1937,8.156400737671431,5.472626542018088,9.850101447242636,78.27504923332944,2.737803945473312,2.918332028370302,4.714704998076996,25.6357865579572,10.764253351926408,5.081398831468992,8.74459253981891,3.4951214273443028,392.1256075044433,2.6584468016427585,2.173016735494231,3.7980013020190904,42.205773075765755,37.746500327230684,8.127473348624232,4.094287256531012,4.995923093380268,2.238616648209032,270.1498282885776,4.677422864442257
r1938,7.229510278142093,5.804793145700092,49.52275590254356,7.737592638524043,2.738970398517115,18.36564130554737,2.576507248820516,3.224511114728162,21.068466038934414,7.587745988052895,3.397596276102199,5.151136674754791,6.215602512134774,10.647122486049431,3.942563229340208,5.858713462048132,2.718143250516574,35.981756187789,4.100032685642277,2.91484280165286,5.029535637036053,5.282369823087191,3.97258277475535,7.714181651040852
r1939,12.468011031271818,8.50945668046883,29.568815639627218,21.42402892649381,4.63598290051572,9.349046867642954,58.1159971248771,46.714095759562554,15.430055873145669,38.71136468794618,10.242360534465773,10.227149094047826,3.8468311019283123,8.610705533328588,16.98761035967912,4.681114640500903,8.173524103882357,41.67184702202672,14.444592749156458,55.03158562156244,15.235001787524062,8.017928938729577,2.5774185473371976,3.558596257833223
r1940,5.240824544680041,10.294825212937141,3.628572994214531,6.5468878619885,10.863810188958979,6.570608443865608,2.6042432984247936,10.15483420100302,25.576648769136526,3.6654857860796968,5.386026266295855,17.36568886155588,6.042440992659322,6.248110804420938,7.247446777004391,15.265777808079687,2.4599932114211875,12.795880897836724,10.482449513338798,14.531730414549942,6.043884221744177,32.77794852505559,14.630053598401998,10.775828822202664
r1941,10.632317699537358,11.909277678533735,10.318564564872144,3.150857050147414,9.099258591756236,10.045985957150723,8.846670788385977,10.454936948308143,29.383796856247844,6.363099379374789,10.049825219047552,4.282967430300357,13.50443067288952,7.250094919688249,10.91452336915825,10.939252545027994,5.0821754557645376,86.39466390449945,12.80821859772645,7.530021660654177,14.91860469098125,17.890600594777283,5.855740609256383,16.252622375507098
r1942,7.147436341506404,6.212993545856144,9.351662157548876,5.907461943827197,12.519921220541734,4.934005030565785,6.421599196639324,4.491072555351207,22.613076150889224,15.078140219018797,187.44898026697098,5.674166249729032,34.41555969584528,6.918703368761306,6.022998839440828,1.7588641645797092,3.6951755897381333,80.16228010094417,9.310120055096764,17.66631644743139,216.95898537374362,7.333076600703014,2.310151980743332,5.952199487792672
r1943,4.090125135775346,5.825001088514504,4.5672283837531635,5.96144550364135,55.07268094743866,49.288011819470746,7.894892288944894,5.637026343656904,7.024249740306479,10.290371480395123,4.8858297701251665,4.469321897467138,7.520679928703571,2.8977096641930387,20.733050461111667,9.484121273205771,3.76265876455548,2.701118050254086,4.973122299397572,3.1279580425363114,3.831463805845719,4.208105204428038,9.521413432026243,7.67369172341647
r1944,66.32843155257329,10.112038291269972,16.535717366172285,13.963729371269176,15.837050056365864,15.684377312371875,226.90445851495187,95.44845736866785,7.6700555511542,26.923169065308812,7.257675915396663,2.463677811694389,10.177141229696744,174.9016045514879,7.630519209186821,9.476739346760045,6.389879216199392,7.403548746363142,5.613330850965312,24.80202153320737,14.735049625731403,19.27682452349266,8.343694234611432,5.748152883401757
r1945,3.991269990248787,5.1073090456436745,6.935328155880283,12.59270640151085,12.140742246677956,9.65015415597183,4.607983977338664,3.6737364295932826,7.965728810075261,2.9318898279554717,7.00280907631673,4.609992430525962,14.186219071083567,13.418732998929348,3.883480234840209,10.848792840565721,2.8528421539903057,6.980984440306812,14.11395788093507,4.844323774932943,13.805905252730074,2.346033531729718,11.586802403095174,10.200816842224816
r1946,68.1887918968625,18.856310239175706,4.389154175471179,7.069867989131981,14.557808561336179,24.431363046847103,4.117776192359475,4.290283977303218,16.215447107813574,3.9586493184252007,7.965529597313023,4.50592892619779,6.226596860053181,13.355370549279543,6.88389813509767,17.691752886639275,7.971187142015326,7.295942482734754,5.673290435526956,61.429733734457,27.614136868676564,5.083405271965776,4.28511131553204,196.65418474804014
r1947,4.763882058609548,4.340474651586242,3.4801906796564355,51.686074285666464,2.886743471558041,9.924878964238731,3.0346866352102397,2.805972920620605,7.415887790295719,104.01560838548333,12.127858263512056,3.4827529471295753,6.8499969379166545,7.305282047296823,6.385445415194785,3.973857059931507,129.95004436714765,7.584638014990757,5.072924869726352,2.287739906903351,30.950021268035034,26.49469787946111,189.79699022659867,5.518071262445435
r1948,4.056372176941988,5.691750505301266,6.695966115523475,11.23569763238066,43.5084458515941,47.98377484398564,100.50648028237956,5.100522022762548,14.941916364808762,3.479148705923379,9.237655070141516,70.05867600066351,297.84831359246124,11.198771833771904,43.138929513589574,6.5923515426090855,73.89486952611212,12.39348060648087,3.383415349211949,22.672861321673256,6.243130516267401,40.76973330008254,5.99021036619182,10.524263166386744
r1949,7.438919036195514,93.56055053646004,18.87169271311716,6.605086511616284,31.32122687595535,20.94192387864827,16.866574340285773,27.921161821051466,107.37464398626703,7.837087881693421,213.22873774986314,5.597997221992198,96.05270523717441,140.72417973708892,41.089798264232066,50.0174968141759,145.3202700134309,33.38367651344173,236.6672000248939,4.429424227880686,18.440106358264227,20.272391554036364,9.556823636801326,13.367351690973644
r1950,5.261393171774907,10.519934161427027,11.98541817651251,6.343714048737229,2.194591273862813,3.3968080664237927,4.38896472749033,7.725083999794072,8.896632160487416,4.085274836482177,11.26392746510798,10.748195232449731,8.866351445603787,3.4139443166825134,7.15227828090943,2.592417791034229,9.371953876974722,8.349120050789333,16.080714093891423,4.281298981742333,19.875070168608193,4.7078785930391405,9.728900934475318,1.3946495053048658
r1951,6.580125034009443,5.4649279052199935,13.050596512804262,5.412830583928188,7.455936640558433,8.365506171236243,17.961447463056416,10.162195064500448,107.85561390044877,6.704432954847402,24.46450348762622,8.739385174919587,7.517795593588503,15.880007170507714,5.760417782355238,49.689988901650594,4.297001949134979,10.080491584835034,12.106781357586026,12.03624516699448,22.680517852318495,8.755136350976317,10.677889478877455,11.63872512802533
r1952,10.810495339384987,35.00851834528369,26.290219837269692,11.877357326965674,18.900861750557922,5.932571453039135,355.0430737618152,3.5498015558902583,2.474480810688813,1.9860100990319758,6.751022963069473,595.6559946596958,24.911656585995782,4.498436739771083,5.832354364078235,26.635753494736925,56.800808125106435,144.9560330383503,41.047191668992006,5.866881471612936,109.12737738403506,146.6623846815951,9.232665718389255,4.069184171687043
