,L_MODEL1707110525,L_MODEL1707110526,L_MODEL1707110527,L_MODEL1707110528,L_MODEL1707110529,L_MODEL1707110530,L_MODEL1707110531,L_MODEL1707110532,L_MODEL1707110533,L_MODEL1707110534,L_MODEL1707110535,L_MODEL1707110536,L_MODEL1707110537,L_MODEL1707110538,L_MODEL1707110539,L_MODEL1707110540,L_MODEL1707110541,L_MODEL1707110542,L_MODEL1707110543,L_MODEL1707110688,L_MODEL1707110791,L_MODEL1707110975,L_MODEL1707111000,L_MODEL1707111001,L_MODEL1707111002,L_MODEL1707112651,L_MODEL1707112652,L_MODEL1707112653,L_MODEL1707112654,L_MODEL1707112655,L_MODEL1707112656,L_MODEL1707112657,L_MODEL1707112658,L_MODEL1707112659,L_MODEL1707112660,L_MODEL1707112661,L_MODEL1707112662,L_MODEL1707112663,L_MODEL1707112664,L_MODEL1707112665,L_MODEL1707112666,L_MODEL1707112667,L_MODEL1707112668,L_MODEL1707112669,L_MODEL1707112670,L_MODEL1707112671,L_MODEL1707112672,L_MODEL1707112673,L_MODEL1707112674,L_MODEL1707113217,S_MODEL1707112675,S_MODEL1707112676,S_MODEL1707112677,S_MODEL1707112678,S_MODEL1707112679,S_MODEL1707112680,S_MODEL1707112681,S_MODEL1707112682,S_MODEL1707112683,S_MODEL1707112684,S_MODEL1707112685,S_MODEL1707112686,S_MODEL1707112687,S_MODEL1707112688,S_MODEL1707112689,S_MODEL1707112690,S_MODEL1707112691,S_MODEL1707112692,S_MODEL1707113891,S_MODEL1707114025,S_MODEL1707114026,S_MODEL1707114027,S_MODEL1707114599,S_MODEL1707114600,S_MODEL1707114601,S_MODEL1707114602,S_MODEL1707114603,S_MODEL1707114604,S_MODEL1707114605,S_MODEL1707114606,S_MODEL1707114607,S_MODEL1707114608,S_MODEL1707114609,S_MODEL1707114610,S_MODEL1707114611,S_MODEL1707114612,S_MODEL1707114613,S_MODEL1707114614,S_MODEL1707114615,S_MODEL1707114616,S_MODEL1707114617,S_MODEL1707114618,S_MODEL1707114619,S_MODEL1707114620,S_MODEL1707114621,S_MODEL1707114622,S_MODEL1707114623,S_MODEL1707114624,S_MODEL1707114625,S_MODEL1707114626
HMR_4406,0.0,90.2287264058545,0.0,32.93027016025109,0.0,113.12972214423601,0.0,177.06499613840276,0.0,96.48411445052895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.18487701218464,0.0,37.88749837408432,0.0,0.0,-8.686384944667226e-14,219.21575512640447,187.59326068894484,263.32083344899405,3.019806626980426e-14,0.0,0.0,0.0,0.0,215.57518103345774,0.0,0.0,1.6910917111090384e-12,44.51715155847305,0.0,74.03234864400092,6.283900000000001,271.2779678952606,0.0,0.0,0.0,0.0,0.0,293.64734566955,478.98523138334787,0.0,0.0,0.0,14.675172752682148,57.80956490057156,0.0,0.0,0.0,425.96040563781463,7.42105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.79430853565975,0.0,0.0,0.0,44.08120171226079,397.86343131045453,0.0,0.0,0.0,0.0,0.0,-1.6579330501069005e-14,0.0,-6.509189849293571e-16,0.0,0.0,0.0,0.0,5.716538182588378,0.0,0.0,0.0,0.0,0.0,0.0,88.92061744698734,52.12449836996413,27.029278850982315,0.0,0.0,0.0,0.0,0.0,0.0
HMR_4412,0.0,-90.2287264058545,0.0,0.0,0.0,0.0,0.0,-176.62253679955492,0.0,-47.68911522012674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0941979816355963e-13,0.0,-187.59326068894634,0.0,0.0,0.0,-13.074325451226677,0.0,0.0,1.5916157281026244e-12,0.0,0.0,0.0,-44.51715155847305,0.0,-74.03234864400092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-293.64734566955,0.0,0.0,0.0,0.0,0.0,-57.80956490057156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-127.44605082038866,0.0,-66.29906825181081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4073033378009412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMR_4417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.79499923040221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.18487701218464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.85034878236139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.675172752682148,0.0,0.0,0.0,0.0,0.0,18.18174999999998,0.0,0.0,0.0,11.404162948713859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.4173804900658,387.5383278725952,0.0,0.0,0.0,0.0,4.971902446860849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMR_4418,0.0,0.0,0.0,32.93027016025109,0.0,113.12972214423601,0.0,199.89706641178367,0.0,0.0,0.0,0.0,0.0,0.0,4.027732648863786,0.0,8.356960680212064,6.415559433510811,0.0,0.0,43.462683011720415,7.443415997958773,0.0,-3.832676937712202e-14,592.760471072474,0.0,263.32083344899405,3.019806626980426e-14,5.791593864085884,0.0,26.3972,0.0,162.72483225109636,0.0,0.0,0.0,0.0,9.25504967128978,0.0,6.283900000000001,271.2779678952606,0.0,7.815970093361102e-14,0.0,7.570265821807759,16.02379999999999,0.0,490.81859439555234,0.0,9.237055564881302e-14,0.0,0.0,0.0,0.0,0.0,0.0,433.97953331033756,0.0,0.0,0.0,0.0,0.0,0.0,2.936303545159302,0.0,0.0,466.23195372119505,25.951498462781167,0.0,0.0,44.08120171226079,0.0,9.125074582302135,0.0,160.77017082559146,6.834453114017038,0.0,3.7302243639535613,0.0,0.0,0.0,0.0,0.0,0.0,5.716538182588378,8.574822499525176,0.0,0.0,0.0,-1.4073033378009412,13.96746711097285,93.50963652553038,26.062249184982065,31.944796793603732,0.0,0.0,0.0,0.0,6.516975144041021,0.0
HMR_4419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.027732648863786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.074325451226677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.404162948713859,0.0,0.0,0.0,0.0,208.4376451855353,0.0,0.0,0.0,0.0,0.0,0.0,66.29906825181081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMR_4421,7.092978453893341,0.0,0.0,0.0,41.93951631612704,0.0,0.0,117.08623618842118,0.6844896023867767,2.220911237553338,0.0,0.0,50.163327305784705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0637539625685934,0.0,0.0,0.0,0.0,3.966143238150063,1.9024227466930828,0.0,0.0,0.0,0.0,0.0,0.881081188782767,0.0,0.9817542927804698,64.79683252422514,0.0,0.0,5.306700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.056995285928709,183.61564735099356,14.96959561962917,604.1017474973928,0.0,0.0,0.48717025912109896,90.03974131439806,2.2743,0.0,11.613019679343012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43265736886970935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0018005049913543,0.0,1.4237768623715608,12.104455201120574,1.5221505091586496,0.0,0.0,0.0,0.0,0.0,0.41382981824020226,0.0,0.660688349120324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.75720378601258,0.0
HMR_4449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.9878979658266,0.0,0.0,0.0,0.0,0.0,28.00420049762195,15.920100000000001,0.0,0.0,0.0,0.0,192.9519121413401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857.1711634783945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.6868500085841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMR_4450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.4244845739899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMR_4452,-9.501834108079006,-4.047292367636744,-10.77545221100862,-5.503200781313599,-1.878352095452222,-2.9852341331389143,-4.6477159571529345,-8.931056523782006,-3.6095893893968807,-5.1155760293211365,-4.26259973671614,-7.675988790805342,-5.560451827341104,-9.645809947671374,-13.809369081818703,-19.828687476382186,-8.356960680212064,-6.415559433510811,-3.3460433414747413,-9.501463553413046,-3.6453130323005243,-9.507169960527367,-3.0566926301259825,-391.65258186229715,-7.481559041726217,-3.6163734576049933,-5.386750434812107,-8.763959618070661,-2.265456068749247,-49.23937393858278,-26.3972,0.0,-3.5016235608523942,-4.646296012587767,-6.950740693527692,-197.47459512110981,-3.2724529649302654,-9.25504967128978,-4.464798186178598,-11.993300000000001,-6.338119426287771,-11.993300000000001,-4.924095422162843,-4.98387741600491,-7.570265821807759,-10.477099999999993,-3.197778822184592,-4.906516370914058,-3.2136378789240934,-11.00940990868556,-2.110278851451387,-11.993300040494733,-858.951234933448,-2.569045011087841,-633.2761042979942,-10.4771,-4.6144074426409905,-11.9933,-9.061366849609328,-2.2743,-990.1456454078827,-22.450770145885365,-11.9933,-2.936303545159302,-1.214052453951522,-2.6233151076613694,-212.4500983479955,-12.052456989683277,-1.9931383368002602,-2.99187269918922,-8.246687099275665,-5.8595660271416765,-3.290029832829933,-69.58809473063394,-9.5906135396693,-6.834453114017038,-10.556300398589812,-2.5506100264654488,-7.5081489000927055,-6.814663260733397,-8.026912765023326,-5.758722053804462,-9.530051958057436,-2.904032882844975,-270.925456052909,-6.1280557436020535,-2.1822913244080016,-10.431911338934905,-3.4840757936528965,-2.431153179078338,-10.973360101536823,-4.589019078543046,-5.520221485072076,-2.038141585964975,-9.03808486899304,-11.993300000000001,-3.3270831498029576,-2.9431587395248684,-2.5195083864848113,-1.7472120673987774
HMR_4453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMR_4480,-2.0625956907926897,0.0,-2.043358455429031,0.0,0.0,0.0,-1.0088956296449323,-1.9386950446246942,-0.6844896023867767,-1.1104556187762,0.0,-1.4556044880832293,0.0,0.0,-2.1233333402820787,-2.2742999999999993,0.0,70.13246400902612,-0.7263370943787885,0.0,-0.7913005917058231,-2.0637539625685934,-0.6635267439172597,0.0,-1.6240476590466768,-5.684341886080802e-14,0.0,0.0,0.0,0.0,-2.2743,0.0,-0.6640159476083067,0.0,0.0,-0.9817542927804698,0.0,0.0,-0.8466635967436805,0.0,0.0,0.0,-0.933760534517185,0.0,0.0,0.0,0.8832729991519108,-1.0650743223191377,-0.6975953868949603,-9.237055564881302e-14,3.979039320256561e-13,-2.274300007679052,-0.33755651157128935,0.0,-0.2904782306787519,0.0,0.0,-2.2743,-1.9669819536003814,0.0,12.194311042108492,0.0,0.0,-0.5568138171108702,2.7755575615628914e-17,0.0,-0.7608850130810083,0.0,-0.43265736886970935,0.0,-1.5638265089577228,-1.1111546459713602,0.0,-0.623700976444132,0.0,0.0,-2.0018005049913543,1.1796143374880994,-1.4237768623715608,0.0,-1.2230211293210687,0.0,0.0,0.0,0.0,0.7747123909557365,-0.41382981824020226,0.0,-0.660688349120324,-0.5277387516753542,-2.0808879023225635,0.0,0.0,-0.44242637838334486,541.610745497499,0.0,0.0,0.0,-0.4777765855421272,0.0
HMR_4481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1796143374880994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMR_4482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.745030511425526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.171443996406011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMR_4487,0.0,0.0,0.0,0.0,41.58332276050123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.002813328435309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.8017343612642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMR_4489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.668101524810698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.163734698956766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMR_4493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.79683252422514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMR_4496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.54554795920841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMR_4520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.019806626980426e-14,0.0,0.0,26.3972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMR_4573,14.647634205702099,0.0,0.0,0.0,80.48155596112406,0.0,0.0,101.71059802669362,0.0,2.2209112375533664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3758359750457292,0.0,0.7807831318159515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4684686479712783,0.0,0.6545028618536466,0.0,0.0,0.0,3.7905000000000006,0.0,2.2743,0.0,0.7212448996522554,0.0,0.0,1.156921345170954,0.0,0.0,1.3918160392509908,0.0,0.0,0.0,245.10120590386012,0.0,1.5162000000000004,19.702778508105663,0.0,0.0,0.0,0.0,0.0,20.0978999999999,0.0,0.0,431.9462126364224,0.0,0.0,0.0,0.0,0.0,597.0240017251762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0383166481403783,0.0,0.0,0.0,0.0,0.0,0.7747123909557365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMR_4574,0.0,0.0,0.0,696.7824232627413,0.0,0.0,0.0,0.0,0.0,48.79499923040221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.832676937712205e-14,-592.760471072474,0.0,0.0,0.0,-5.791593864085884,0.0,0.0,0.0,-123.08430634273172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.6530243558384,0.0,-7.398138488500273,-16.02379999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835.4463660232586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.404162948713859,0.0,156.03899570305512,0.0,0.0,0.0,0.0,0.0,7.171443996406011,0.0,592.4558970535838,0.0,0.0,-160.77017082559146,-6.834453114017038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.062249184982065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMR_4600,1.3750637938617931,0.585706415688468,0.0,0.0,0.0,0.43201000206786433,0.6725970864299549,1.2924633630831295,0.0,0.7403037458511408,0.0,0.0,0.0,0.0,1.4155555601880518,0.0,0.0,0.0,0.484224729585859,1.3750101688143535,0.5275337278038831,1.3758359750457292,0.44235116261150653,0.0,1.0826984393644512,0.5233457193708944,0.0,1.268281831128722,0.32784687474946395,1.181002159188603,1.5162000000000002,0.0,0.0,0.0,0.0,0.6545028618536466,0.0,1.3393502316108052,0.0,0.0,0.9172248689176888,0.0,0.0,0.7212448996522554,0.0,1.5162000000000002,0.46276853806838525,0.7100495482127587,0.4650635912632991,0.0,0.0,0.0,0.0,0.0,0.0,1.5162000000000004,0.0,0.0,1.3113213024002504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28843824591313955,0.0,0.0,0.0,0.47611870007317747,0.0,1.3879115641586566,0.9890521052078003,0.0,0.0,0.0,0.0,0.0,0.0,1.379147357456406,0.4202589129596501,0.0,0.0,0.0,0.0,0.0,0.35182583445023674,0.0,0.6641027313747827,0.0,0.2949509189222301,1.3079520361900958,0.0,0.0,0.42592103548382715,0.0,0.0
HMR_4602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.83538747638219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.7442955814662,0.0,0.0,0.0,0.0,0.0,983.7852892009887,0.0,0.0,0.0,0.0,0.0,0.0,0.7825550142313221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMR_4603,0.0,-4.0472923676366435,0.0,0.0,0.0,0.43201000206786433,0.6725970864299549,125.99368226004742,-0.6844896023867767,482.150853524069,0.0,0.0,-5.560451827341104,0.0,1.4155555601880518,-19.828687476382193,0.0,265.9466810579223,0.484224729585859,1.3750101688143535,957.6758880019094,1.3758359750457292,0.0,0.0,1.0826984393644512,395.8428387268095,0.0,0.0,0.32784687474946395,1.181002159188603,1.5162000000000002,0.0,0.0,643.769185942846,0.0,0.6545028618536466,0.0,-9.25504967128978,0.0,0.0,0.9172248689176888,0.0,0.0,14.101670703319135,-1.377727333257606,-10.477099999999993,0.46276853806838525,0.7100495482127587,0.4650635912632991,0.0,0.0,-11.993300040494733,0.0,158.39569736859022,-631.7442955814662,726.4816858405734,0.0,-11.9933,-9.061366849609328,-2.2743,-996.7816635898905,0.0,0.0,0.0,0.0,196.53970146168243,0.0,-12.052456989683277,-1.9931383368002602,0.0,0.0,-8.881784197001252e-16,-3.290029832829933,0.0,0.0,0.0,0.0,0.0,0.0,120.75195004235411,-8.026912765023315,0.0,1.379147357456406,-0.6303883694394752,0.0,-6.1280557436020535,373.67302869337686,-1.978212498489961,996.5159242063471,0.35182583445023674,-2.0808879023225635,-4.589019078543046,0.0,0.2949509189222301,539.6488174432138,0.0,-0.6309176963468659,-2.9431587395248684,-6.516975144040818,-1.7472120673987774
HMR_4611,0.0,0.8785596235328713,0.0,1.0435767917871885,0.0,0.6480150031017964,0.0,0.0,0.0,0.0,0.808320527395589,0.0,0.0,1.8291434020652368,0.0,0.0,1.5847377848470643,0.0,0.0,2.06251525322153,0.0,0.0,0.0,0.8845680993340356,0.0,0.7850185790562703,0.0,0.0,0.49177031212419586,1.7715032387829046,0.0,2.2743,0.0,0.0,1.3180750551799785,0.0,0.6205581264656814,2.009025347416207,0.0,0.0,1.3758373033765332,2.2743,0.0,1.081867349478383,2.2742999999059057,2.2743,1.5774258062544886,0.0,0.0,2.087724058876395,0.4001740298218763,0.0,0.0,0.0,0.0,0.0,0.8750341312898513,0.0,0.0,0.0,0.0,0.0,2.2743,0.0,0.0,0.49746154514221474,0.0,2.137121398011421,0.0,0.0,0.0,0.0,0.0,0.0,2.081867346237975,1.4835781578117002,0.0,0.8061240280254279,0.0,0.0,0.0,1.092031514843078,2.0687210361846087,0.6303883694394752,1.7519249686581746,1.9367809773893412,0.0,0.0,0.0,0.0,0.0,0.9961540970622309,0.0,0.0,1.9619280542851436,2.2743,0.6309176963468659,0.6388815532257407,0.0,0.3313253570647819
HMR_4612,0.0,0.0,0.0,0.0,0.3561935556258078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0544333578683052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9024227466930828,0.0,0.0,0.0,0.0,0.0,0.881081188782767,0.0,0.0,0.0,0.0,0.0,2.2743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48717025912109896,0.0,0.0,0.0,0.0,0.0,2.2743,13.40043096917935,2.0947778133230344,0.0,0.0,0.23022183185794964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7141780501097662,0.0,0.0,0.0,0.0,0.8571647262779283,0.0,1.292270572226166,0.2991293798375809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.046804442772147,0.0,541.610745497499,0.0,0.0,0.0,0.0,0.0
