,SKM_old_train_01.xml,SKM_old_train_02.xml,SKM_old_train_03.xml,SKM_old_train_04.xml,SKM_old_train_05.xml,SKM_old_train_06.xml,SKM_old_train_07.xml,SKM_old_train_08.xml,SKM_old_train_09.xml,SKM_old_train_10.xml,SKM_old_train_11.xml,SKM_old_train_12.xml,SKM_old_untr_01.xml,SKM_old_untr_02.xml,SKM_old_untr_03.xml,SKM_old_untr_04.xml,SKM_old_untr_05.xml,SKM_old_untr_06.xml,SKM_old_untr_07.xml,SKM_old_untr_08.xml,SKM_old_untr_09.xml,SKM_old_untr_10.xml,SKM_old_untr_11.xml,SKM_old_untr_12.xml
ORNTArm,-1.8723081942196171,-9.57197261730231,0.0,0.0,18.616717889040117,-6.778584096426004,-13.951868427440527,0.0,-14.534705044234016,0.0,13.592591454150746,-1.7749434056117366,-30.53508048252086,0.0,13.598617256231165,9.604199463746662,-3.8864509838462955,7.105427357601002e-15,-7.978082063986746,-3.8798712572422276,-2.2803442487355263,-12.829889382261285,-21.198255792333903,20.351877102133663
P45027A16m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.577708140379253,0.0,0.0,0.0,0.0,0.0
P45027A1m,0.0,0.0,0.0,0.0,0.0,0.1785299089803627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4508B13r,0.0,0.0,0.0,0.0,0.0,0.1785299089803627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5CDm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.351877102133663
P5CRm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.759742514483987,0.0,13.834106523892945,0.0,0.0
PACCOAL,0.0,0.0,0.0,0.0,0.0,10.347188881921017,0.0,4.732792259337205e-14,0.0,0.0,0.0,0.0,5.184739860438391,11.866491830110759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCHOLPm_hs,0.0,0.0,0.0,0.0,0.0,0.0,4.165629543797313e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.310377107905509e-05,0.0,0.0,4.930380657631324e-32,14.226609279291855
PCm,81.22945241665722,71.55473994065642,65.42553777880393,64.31121894266303,53.87202585584688,45.721078664303384,78.12898316141528,95.55803398463406,72.02258693814295,53.26365197993436,60.67793331583159,73.37566254981948,116.64803202168093,40.96501604714603,58.98111534264879,2.89407662964767,55.02866940750018,76.93676629276665,86.07936344278625,59.98423548378795,71.2625473991845,73.34315722575138,70.32905069121092,26.446510011973622
PDE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.85274130264582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDHm,1.8831703758522964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.159934656774801,0.0,0.0,3.879871257242071,19.95194679729758,0.0,0.0,0.0
PEAMNO,0.0,0.0,0.0,0.0,0.0,10.347188881921017,0.0,4.732792259337205e-14,0.0,0.0,0.0,0.0,5.184739860438391,11.866491830110759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PETOHMm_hs,0.0,0.0,0.0,0.0,0.0,0.0,4.165629543797313e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.310377107905509e-05,0.0,0.0,0.0,14.226609279291855
PFK,1.5167663106265135,-4.6168271613634176e-14,0.0,6.136282451104671,-5.786413366805146e-15,6.969590567651537,0.0,4.86276832996393,0.0,0.0,1.2179881753153958,0.0,8.784828231929824,0.0,0.0,0.0,0.0,-2.4868995751603507e-14,0.0,7.014877172275792,0.0,2.930575895481242e-14,0.0,12.528382082399009
PGI,0.0,0.0,0.07822486495705658,6.136282451104652,0.0,-1.4719565569328796,-1.1354691753339763,0.0,-1.3322676295501878e-13,-1.0199056450137853,-3.2191852068963965e-17,0.0,2.264312257439679e-15,-26.486513617013713,2.558661362197566,0.0,3.315866100213798e-15,0.0,0.0,0.0,-0.06723688998269921,-3.6948222259525205e-14,-3.4532943170012755,0.0
PGK,0.0,1.6385784732301154,13.922395050650987,0.0,27.31089275263831,0.0,3.9885044316212612,-4.86276832996393,7.896302334130133,17.929499539150886,0.0,0.0,0.0,14.591058408295702,0.0,3.755915819152127,-3.98300247018474e-15,0.0,26.6571438532391,0.0,0.1344737799652199,0.0,27.62635453601019,-2.867736647413839
PGLer,0.0,0.0,0.0,0.0,0.0,0.8622844319683436,0.0,3.6699537771469636e-15,0.0,0.0,-1.0938922791445793e-17,0.0,0.0,8.828837872337905,0.0,0.0,0.0,0.0,0.0,2.805898267485931,0.0,0.0,0.0,18.792573123598725
PGM,0.0,4.9154724125676665,13.922395050650987,0.0,27.31089275263831,-0.8221535004913344,3.988504431621219,0.0,7.896302334130133,17.929499539150886,0.0,0.0,0.0,14.591058408295702,0.0,3.755915819152127,0.0,0.3459853882813944,26.6571438532391,0.0,0.0,2.441071645849586e-13,27.62635453601019,0.0
PGMT,-0.0007846368715622323,0.0,0.0,-18.773283325063044,-42.404299088563356,-0.609672124964536,-1.1354691753339763,-52.822216681285404,-5.5082937377898476e-14,-1.0199056450137853,-4.3130774860409756e-17,0.0,2.264312257439679e-15,-17.65767574467581,0.0,0.0,3.315866100213798e-15,0.0,-4.442857308873175,-5.611796534971848,-0.06723688998269921,-3.6948222259525205e-14,-3.4532943170012755,-14.81953009106153
PGPP_hs,0.0,0.0,6.941641309086229,0.0,11.331176063561095,0.0,4.165629543797313e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4470383148237886,0.0,0.0,0.0,0.0,0.0,-3.505243931220953e-15,0.0,14.226609279291855
PGPPT,0.0,0.0,6.941641309086229,0.0,11.331176063561095,5.329070518200751e-15,4.165629543797313e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4470383148237886,0.0,0.0,0.0,0.0,0.0,-3.505243931220953e-15,0.0,14.226609279291855
PHACCOAGLNAC,0.0,0.0,0.0,0.0,0.0,10.347188881921017,0.0,4.732792259337205e-14,0.0,0.0,0.0,0.0,5.184739860438391,11.866491830110759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHETHPTOX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8271722385957245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHYCBOXL,0.0,0.0,0.0,0.0,0.0,10.347188881921017,0.0,4.732792259337205e-14,0.0,0.0,0.0,0.0,5.184739860438391,11.866491830110759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PI45PLC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8963023341303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PI4P5K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8963023341303,0.0,0.0,0.0,-3.644990463195581e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8963023341303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2362390452797743e-18,0.0,0.0,0.0,0.0
PMANM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4371024192915661,2.233916261402119e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.328571926619526,7.038515796818136e-15,0.0,0.0,-10.35988295100383,0.0
PNTK,0.00039231843577980824,0.0,0.0,0.0,0.0,0.0,0.0,8.175911945007131e-16,0.0,0.0,0.0,0.0,0.0,-2.4868995751603507e-14,0.0,4.650825179520656e-14,0.0,0.0,0.0,0.0,-6.860145453315866e-14,0.0,0.0,0.0
PPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.855207082120558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.340579287870277,37.66200340392139,0.0
PPAer,4.3834520424185084e-05,0.0,0.0,0.0,0.0,0.49187244185111084,0.0,-3.738341304318401e-14,0.0,2.6197935580873165e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9865215162685974
PPAm,497.1859422384027,465.0639258447332,412.85936420468835,399.71469639827944,427.2721932256764,430.5361643188068,428.3216000602274,424.2911484995709,385.47959547438,423.8371663512813,331.26833986208527,439.69494752561985,404.1561194604545,425.88919273760655,427.2592015570914,488.000672665069,445.3192047265017,402.1861958835118,409.9315955252204,423.04269364945856,430.01209850514863,398.2780849999421,346.88873201513354,395.5708446506441
PPAP,0.0,1.638578473230028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.454585591414622,2.373491007442901,0.0,11.504654919215572,0.0,0.0,0.0,0.0,0.0
PPBNGS,0.0,1.6384469696687782,0.0,0.0,0.0,2.438688499858139,0.0,6.673200055289165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.164265553552093,0.0,0.0,5.551115123120724e-17,0.1344737799653986,0.0,3.774758283725528e-15,0.0
PPCOACm,0.0,0.0,0.0,0.0,4.67360155275748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89407662964767,0.0,16.383139855555257,0.0,7.75974251448404,0.0,0.0,35.65595844680156,7.88588181657568
PPCOAOm,0.0,25.19593409106656,0.0,28.921675132592213,0.0,0.1785299089803627,34.457127740007216,26.351964857831668,0.0,0.0,33.1018426847896,4.67360155275748,0.0,0.0,46.41558998125847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPM,0.0,3.277023250650805,0.0,3.220045835900593e-14,0.0,0.9654353872664552,0.0,0.0,1.9984014443252818e-13,-0.00012931131324300793,0.0,0.0,-1.9060070859374912e-14,0.0,0.0,0.0,0.0,0.0,-2.1316282072803006e-14,0.00012931131323748918,13.68206549241312,-1.5726951371629778e-14,0.0,-1.4970422400837632e-13
PPNCL3,0.00039231843577980824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4868995751603507e-14,0.0,0.0,0.0,0.0,0.0,0.0,-6.860145453315866e-14,0.0,0.0,0.0
PPPGOm,0.0,0.20480587120859728,0.0,0.0,0.0,0.30483606248226736,0.0,0.8341500069111456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3955331941940116,0.0,0.0,0.0,0.016809222495674826,0.0,4.71844785465691e-16,0.0
PRAGSr,0.0003923184357826675,-4.850968886806015e-15,0.11733729743558488,0.0,0.0,0.0,-2.9605947323337506e-16,3.6699537771469636e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.643232888779619e-14
PRFGS,0.0003923184357826675,-4.850968886806015e-15,0.11733729743558488,0.0,0.0,0.0,-2.9605947323337506e-16,3.6699537771469636e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.643232888779619e-14
PRPNCOAHYDm,0.0,25.19593409106656,0.0,28.921675132592213,0.0,0.1785299089803627,34.457127740007216,26.351964857831668,0.0,0.0,33.1018426847896,4.67360155275748,0.0,0.0,46.41558998125847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRPPS,0.0003923184357826675,3.2770232506508,0.11733729743558488,0.0,0.0,0.9654353872664547,0.0,3.6699537771469636e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000129311313237473,13.682065492412946,0.0,-1.226856595693446e-14,2.643232888779619e-14
PSDm_hs,0.0,0.0,0.0,0.0,0.0,14.226609279292513,0.0,0.0,0.0,-2.0655312086049443e-16,0.0,9.981291741067121,5.833938175178193e-14,0.0,0.0,0.0,0.0,0.0,0.0,4.310377107917083e-05,0.0,0.0,4.930380657631324e-32,0.0
PSSA1_hs,0.0,0.0,0.0,0.0,0.0,14.226609279292513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3932502579017065e-15,0.0,0.0,1.1573575674959146e-16,0.0,0.0,-4.930380657631324e-32,0.0
PSSA2_hs,0.0,0.0,0.0,0.0,0.0,0.0,-4.165629543797313e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1573575674959146e-16,0.0,0.0,0.0,-14.226609279291855
PTDCACRNCPT1,0.0,2.89407662964767,0.0,0.0,2.89407662964767,0.0,0.0,0.0,0.0,0.0,0.0,2.89407662964767,0.0,0.0,0.0,2.89407662964767,0.0,2.89407662964767,0.0,0.0,0.0,0.0,0.0,2.89407662964767
PTDCACRNCPT2,0.0,2.89407662964767,0.0,0.0,2.89407662964767,0.0,0.0,0.0,0.0,0.0,0.0,2.89407662964767,0.0,0.0,0.0,2.89407662964767,0.0,2.89407662964767,0.0,0.0,0.0,0.0,0.0,2.89407662964767
PTE4x,0.0,-1.754100860437926e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.825705325433187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUNP1,0.0,3.277023250650805,0.0,0.0,0.0,0.9654353872664506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000129311313237473,13.68206549241317,-1.962734615183163e-14,0.0,0.0
PYK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.824620102747676e-17,0.0,0.0,0.0,14.260720087817097,0.0,0.0,0.0,0.0,0.0,0.0,-2.441071645849586e-13,0.0,0.0
RNDR4,0.0015692737431244647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4867762309311344e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.310377106478337e-05,5.0626169922907126e-14,0.0,0.0,14.226609279291706
RPE,-0.0002615456238551117,3.233979257870677e-15,-0.0782248649570576,2.146697223933729e-14,0.0,0.5748562879788951,0.0,0.0,1.3322676295501878e-13,0.0,-7.292615194297196e-18,0.0,-1.2706713906249942e-14,5.885891914891936,0.0,0.0,1.5955001719344711e-15,-2.4868995751603507e-14,-1.4210854715202004e-14,1.87059884499057,1.1607129399041324e-13,-1.0484634247753185e-14,7.105427357601002e-15,12.528382082399009
RPI,-0.0002615456238551117,3.233979257870677e-15,-0.0782248649570576,2.146697223933729e-14,0.0,-0.2874281439894471,0.0,-3.6699537771469636e-15,1.3322676295501878e-13,0.0,3.646307597148597e-18,0.0,-1.2706713906249942e-14,-2.9429459574459687,0.0,0.0,1.5955001719344711e-15,-2.4868995751603507e-14,-1.4210854715202004e-14,-0.9352994224952444,1.1607129399041324e-13,-1.0484634247753185e-14,7.105427357601002e-15,-6.264191041199716
RTOTALCRNCPT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.340579287869918,0.0,0.0
RTOTALCRNCPT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.340579287869918,0.0,0.0
SACCD3m,0.0,0.0,0.0,-4.930380657631324e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0729633752516645e-13,0.0,0.0,21.198255792333832,8.732612679424808
SACCD4m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.732612679424868
SBTD_D2,0.0,0.0,0.0,0.0,-5.786413366805146e-15,0.0,0.9213352151055878,4.86276832996393,0.0,25.000307649381394,0.0,12.765992244858925,0.0,0.0,0.0,0.0,1.1867455037214414,0.0,0.0,0.0,0.0,0.0,3.453294317001276,0.0
SBTR,0.0,0.0,0.0,0.0,-5.786413366805146e-15,0.0,0.9213352151055878,4.86276832996393,0.0,25.000307649381394,0.0,12.765992244858925,0.0,0.0,0.0,0.0,1.1867455037214414,0.0,0.0,0.0,0.0,0.0,3.453294317001276,0.0
SCP2x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.377185980257947e-19,0.1663000797299823,0.0,1.3184990922345288,0.0,0.0,0.08315003986499858,0.0,0.0,-1.3810932959508962e-13,0.0,0.0,-7.105427357601002e-15,0.0
SCPx,0.0,0.0,0.0,0.0,0.0,0.1785299089803627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6001337381934454e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPMS,0.0,0.0,0.11733729743562525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPTix,0.0,0.0,0.0,0.0,0.0,4.0904715214301905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.60834319927033e-15,0.0,0.0,0.0,0.0,0.0
SQLEr,0.0,0.0,0.0,0.0,0.0,0.1785299089803627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4651903288156537e-32,0.0
SQLSr,0.0,0.0,0.0,0.0,1.3777174682869394e-16,0.1785299089803627,0.0,0.0,0.0,1.3098967790436582e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.1815451937171866e-14,0.0,0.0,-2.4651903288156537e-32,0.0
SUCD1m,79.35614041296397,28.44449120301198,0.0,0.0,57.80651151440071,-4.58292141120154e-15,0.0,0.0,53.731966074756784,63.68131988078103,-9.290554547468512,57.151854858311935,8.784828231929842,10.835679200610011,-6.714937914424065,2.89407662964767,22.22412462859537,16.383139855555257,41.45801631626508,50.2245894514115,21.76412569796134,26.464885535846616,35.655958446801606,7.885881816575682
SUCOAS1m,-0.00039231843577956484,-28.44449120301192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.448864285895812,-8.784828231929842,0.0,0.0,-2.89407662964767,0.0,-16.383139855555257,0.0,0.0,0.0,0.0,0.0,-2.643232888779619e-14
SUCOASm,-79.35570426000776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.290554547468512,-42.70299057241613,0.0,0.0,6.714937914424065,0.0,-22.22412462859537,0.0,0.0,0.0,0.0,0.0,0.0,-7.885881816575654
T4HCINNMFM,0.0,1.092341083550272,0.0,0.0,0.0,0.3218117957554835,0.0,0.0,0.0,-1.1572889752862264e-15,1.1186848111757777,0.0,4.310377107918566e-05,0.0,0.0,0.0,2.8271722385957245,0.0,0.0,0.0,4.560688497471056,0.0,5.921189464667484e-16,2.9629216026180307
TALA,-0.00013077281192755584,0.0,-0.0391124324785288,1.0733486119668644e-14,0.0,0.28742814398944755,0.0,0.0,6.661338147750939e-14,0.0,-3.646307597148598e-18,0.0,-6.353356953124971e-15,2.942945957445968,-2.558661362197566,-6.796373200955037,-1.1867455037214418,-1.2434497875801753e-14,13.328571926619539,0.0,0.06723688998269696,-5.242317123876593e-15,3.552713678800501e-15,6.2641910411995045
THBPT4ACAMDASE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8271722385957245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TKT1,-0.00013077281192755584,1.6169896289353385e-15,-0.0391124324785288,1.0733486119668644e-14,0.0,0.28742814398944755,0.0,0.0,6.661338147750939e-14,0.0,-3.646307597148598e-18,0.0,-6.353356953124971e-15,2.942945957445968,0.0,0.0,7.9775008596723555e-16,-1.2434497875801753e-14,-7.105427357601002e-15,0.935299422495285,5.803690861228006e-14,-5.242317123876593e-15,3.552713678800501e-15,6.2641910411995045
TKT2,-0.00013077281192755584,1.6169896289353385e-15,-0.0391124324785288,1.0733486119668644e-14,0.0,0.28742814398944755,0.0,0.0,6.661338147750939e-14,0.0,-3.646307597148598e-18,0.0,-6.353356953124971e-15,2.942945957445968,0.0,0.0,7.977500859672355e-16,-1.2434497875801753e-14,-7.105427357601002e-15,0.935299422495285,5.803438537813319e-14,-5.242317123876593e-15,3.552713678800501e-15,6.2641910411995045
TMNDNCCPT1,0.0,0.0,0.166300079729987,0.0,0.0,0.0,0.0,-2.6177992817354713e-14,0.16630007972998703,8.055571713559282e-16,0.0,0.16630007972998737,0.0,0.0,0.0,0.0,0.16630007973000105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMNDNCCPT2,0.0,0.0,0.166300079729987,0.0,0.0,0.0,0.0,-2.6177992817354713e-14,0.16630007972998703,8.055571713559282e-16,0.0,0.16630007972998737,0.0,0.0,0.0,0.0,0.16630007973000105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPI,-1.5166355378145857,-1.6385784732300726,-13.883282618172458,-7.108686479595461,-27.310892752638303,-7.257018711640985,-3.7743704713928725,0.0,-7.896302334130199,-16.472491474845533,-1.2179881753153958,0.0,-8.784828231929902,-20.60062170212178,-2.558661362197567,-10.552289020107166,-1.1867455037214578,3.730349362740526e-14,-13.328571926619546,-8.885476017266361,-0.067236889982639,-4.1757450062631634e-16,-13.813177268005097,-15.924836476184701
TRIOK,0.0,0.0,0.0,0.9724040284907797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.667239038501886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYRTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8230105156341476e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.700866014406109,2.3482485274153033
TYRTAm,0.0,1.092341083550272,0.0,0.0,0.0,0.3218117957554835,0.0,0.0,0.0,0.0,1.1186848111757777,0.0,4.310377107918566e-05,0.0,0.0,0.0,2.8271722385957245,0.0,0.0,0.0,4.560688497471056,0.0,5.921189464667484e-16,2.9629216026180307
UAGDP,0.0007846368715622323,0.0,0.0,-2.3092638912203256e-14,0.0,4.3879047389664095e-16,0.0,-8.249303624318234e-16,2.3268060956626566e-14,1.1170395159674669,0.0,0.0,-1.9881766162884983e-15,0.0,0.0,0.0,-3.0198066269804253e-15,0.0,7.404762181455292,5.611796534971951,0.0,0.0,5.75549052833546,0.0
UDPDOLPT_U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.628508378603995e-16,0.0,0.14570080643052205,-6.701748784206358e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.442857308873175,-7.142354747180875e-15,0.0,0.0,3.4532943170012755,0.0
UDPGD,0.0007846368715622323,0.0,0.0,-2.3092638912203256e-14,11.488180837818538,0.6096721249645347,1.1354691753339763,3.7660477998047956,0.0,0.8742048385832634,0.0,0.0,0.0,17.65767574467581,0.0,0.0,0.0,0.0,0.0,5.611796534971913,0.06723688998269539,0.0,0.0,14.81953009106153
UMPK,0.0,0.0,0.0,0.0,0.0,0.609672124964536,0.0,0.0,0.0,2.072225651483428,0.0,0.0,0.0,0.0,0.0,0.0,-9.592326932761348e-15,0.0,0.0,0.0,0.06723688998274235,0.0,4.604392422668369,0.0
UMPK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.289980926391162e-15,0.0,0.0,-1.447038314823835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.819530091061678
UMPK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.165892190267303e-17,0.0,0.0,0.0,0.0,0.0,0.0,-16.383139855555257,0.0,4.2599502914103485e-15,0.0,0.0,0.0,0.0
UMPK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.913459838191922e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.447038314823835,0.0,16.383139855555257,5.923809745164234,-1.5987211554602254e-14,0.0,0.0,0.0,0.0
UMPK6,0.0,0.0,0.0,0.0,4.759689205044365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UPP3S,0.0,0.40961174241719456,0.0,0.0,0.0,0.6096721249645347,0.0,1.6683000138222912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7910663883880232,0.0,0.0,1.387778780780181e-17,0.03361844499134965,0.0,9.43689570931382e-16,0.0
UPPDC1,0.0,0.40961174241719456,0.0,0.0,0.0,0.6096721249645347,0.0,1.6683000138222912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7910663883880232,0.0,0.0,1.387778780780181e-17,0.03361844499134965,0.0,9.43689570931382e-16,0.0
URIDK2m,0.0,0.0,0.0,0.0,0.0,0.0,395.0560961715169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URIK1,0.0015692737431244647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8779579095760652,1.0210233987582547e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.062616992290713e-14,0.0,0.0,0.0
VACCCPT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9164567891575885e-31,0.0,0.0,9.259480907525537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VACCCPT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9164567891575885e-31,0.0,0.0,9.259480907525537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VALTAm,0.0,0.0,0.0,14.39961817605363,0.0,12.110081033591637,34.457127740007216,0.0,0.0,37.78437731281307,0.0,0.0,0.0,10.835679200610011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.734283314209407,0.0
VLCSr,0.0,0.0,0.0,0.0,0.0,0.1785299089803627,0.0,0.0,2.449021377849644e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XYLUR,0.0,0.0,0.0,-2.3092638912203256e-14,11.488180837818538,0.0,1.1354691753339763,3.7660477998047956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.611796534971913,0.06723688998269539,0.0,0.0,0.0
r0010,0.0,-2.684172221202249e-14,0.0,0.0,0.0,2.8605638167748695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
